year,round,driver,constructor,circuit,location,country,date,position,grid,qualifying_position,dnf,pit_stops,temperature,humidity,wind_speed,precipitation,driver_podiums,constructor_podiums,driver_wins,constructor_wins
2000,8,Eddie Irvine,Jaguar,Circuit Gilles Villeneuve,Montreal,Canada,2000-06-18,13,16,-1,True,0,13.3,,5.3,1.2,24,2,4,0
2000,8,Mika Salo,Sauber,Circuit Gilles Villeneuve,Montreal,Canada,2000-06-18,18,15,-1,True,0,13.3,,5.3,1.2,2,1,0,0
2000,8,Marc Gené,Minardi,Circuit Gilles Villeneuve,Montreal,Canada,2000-06-18,16,20,-1,True,0,13.3,,5.3,1.2,0,0,0,0
2000,9,Ralf Schumacher,Williams,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,5,5,-1,False,0,22.8,,11.4,,0,24,0,9
2000,9,Rubens Barrichello,Ferrari,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,3,3,-1,False,0,22.8,,11.4,,3,36,0,11
2000,9,Jenson Button,Williams,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,8,10,-1,True,0,22.8,,11.4,,12,24,0,9
2000,9,Jarno Trulli,Jordan,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,6,9,-1,False,0,22.8,,11.4,,1,1,0,0
2000,9,Nick Heidfeld,Prost,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,12,16,-1,True,0,22.8,,11.4,,4,3,0,0
2000,9,Marc Gené,Minardi,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,15,21,-1,True,0,22.8,,11.4,,0,0,0,0
2000,8,Heinz-Harald Frentzen,Jordan,Circuit Gilles Villeneuve,Montreal,Canada,2000-06-18,21,5,-1,True,0,13.3,,5.3,1.2,16,1,3,0
2000,9,Jean Alesi,Prost,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,14,18,-1,True,0,22.8,,11.4,,18,3,1,0
2000,9,Mika Häkkinen,McLaren,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,2,4,-1,False,0,22.8,,11.4,,17,24,2,6
2000,9,Michael Schumacher,Ferrari,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,16,1,-1,True,0,22.8,,11.4,,0,36,0,11
2000,9,Jacques Villeneuve,BAR,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,4,7,-1,False,0,22.8,,11.4,,23,2,11,0
2000,9,Giancarlo Fisichella,Benetton,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,9,14,-1,True,0,22.8,,11.4,,9,12,0,1
2000,9,Alexander Wurz,Benetton,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,18,17,-1,True,0,22.8,,11.4,,3,12,0,1
2000,9,Heinz-Harald Frentzen,Jordan,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,7,8,-1,True,0,22.8,,11.4,,16,1,3,0
2000,9,Pedro Diniz,Sauber,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,11,15,-1,True,0,22.8,,11.4,,0,1,0,0
2000,9,Eddie Irvine,Jaguar,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,13,6,-1,True,0,22.8,,11.4,,24,2,4,0
2000,9,Mika Salo,Sauber,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,10,12,-1,True,0,22.8,,11.4,,2,1,0,0
2000,9,Pedro de la Rosa,Arrows,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,17,13,-1,True,0,22.8,,11.4,,0,4,0,0
2000,9,Gastón Mazzacane,Minardi,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,19,22,-1,True,0,22.8,,11.4,,0,0,0,0
2000,9,Jos Verstappen,Arrows,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,20,20,-1,True,0,22.8,,11.4,,2,4,0,0
2000,9,Johnny Herbert,Jaguar,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,21,11,-1,True,0,22.8,,11.4,,5,2,2,0
2000,9,Ricardo Zonta,BAR,Circuit de Nevers Magny-Cours,Magny Cours,France,2000-07-02,22,19,-1,True,0,22.8,,11.4,,0,2,0,0
2000,10,Mika Häkkinen,McLaren,Red Bull Ring,Spielberg,Austria,2000-07-16,1,1,-1,False,0,,,,,17,24,2,6
2000,10,David Coulthard,McLaren,Red Bull Ring,Spielberg,Austria,2000-07-16,2,2,-1,False,0,,,,,37,24,9,6
2000,10,Jacques Villeneuve,BAR,Red Bull Ring,Spielberg,Austria,2000-07-16,4,7,-1,True,0,,,,,23,2,11,0
2000,10,Rubens Barrichello,Ferrari,Red Bull Ring,Spielberg,Austria,2000-07-16,3,3,-1,False,0,,,,,3,36,0,11
2000,10,Marc Gené,Minardi,Red Bull Ring,Spielberg,Austria,2000-07-16,8,20,-1,True,0,,,,,0,0,0,0
2000,10,Mika Salo,Sauber,Red Bull Ring,Spielberg,Austria,2000-07-16,6,9,-1,True,0,,,,,2,1,0,0
2000,10,Gastón Mazzacane,Minardi,Red Bull Ring,Spielberg,Austria,2000-07-16,12,22,-1,True,0,,,,,0,0,0,0
2000,10,Alexander Wurz,Benetton,Red Bull Ring,Spielberg,Austria,2000-07-16,10,14,-1,True,0,,,,,3,12,0,1
2000,10,Ralf Schumacher,Williams,Red Bull Ring,Spielberg,Austria,2000-07-16,14,19,-1,True,0,,,,,0,24,0,9
2000,10,Ricardo Zonta,BAR,Red Bull Ring,Spielberg,Austria,2000-07-16,13,6,-1,True,0,,,,,0,2,0,0
2000,10,Pedro Diniz,Sauber,Red Bull Ring,Spielberg,Austria,2000-07-16,9,11,-1,True,0,,,,,0,1,0,0
2000,10,Luciano Burti,Jaguar,Red Bull Ring,Spielberg,Austria,2000-07-16,11,21,-1,True,0,,,,,0,2,0,0
2000,10,Johnny Herbert,Jaguar,Red Bull Ring,Spielberg,Austria,2000-07-16,7,16,-1,True,0,,,,,5,2,2,0
2000,10,Pedro de la Rosa,Arrows,Red Bull Ring,Spielberg,Austria,2000-07-16,17,12,-1,True,0,,,,,0,4,0,0
2000,10,Jean Alesi,Prost,Red Bull Ring,Spielberg,Austria,2000-07-16,16,17,-1,True,0,,,,,18,3,1,0
2000,10,Nick Heidfeld,Prost,Red Bull Ring,Spielberg,Austria,2000-07-16,15,13,-1,True,0,,,,,4,3,0,0
2000,10,Jenson Button,Williams,Red Bull Ring,Spielberg,Austria,2000-07-16,5,18,-1,True,0,,,,,12,24,0,9
2000,10,Jos Verstappen,Arrows,Red Bull Ring,Spielberg,Austria,2000-07-16,18,10,-1,True,0,,,,,2,4,0,0
2000,10,Michael Schumacher,Ferrari,Red Bull Ring,Spielberg,Austria,2000-07-16,20,4,-1,True,0,,,,,0,36,0,11
2000,10,Heinz-Harald Frentzen,Jordan,Red Bull Ring,Spielberg,Austria,2000-07-16,19,15,-1,True,0,,,,,16,1,3,0
2000,10,Jarno Trulli,Jordan,Red Bull Ring,Spielberg,Austria,2000-07-16,21,5,-1,True,0,,,,,1,1,0,0
2000,11,Rubens Barrichello,Ferrari,Hockenheimring,Hockenheim,Germany,2000-07-30,1,18,-1,False,0,17.5,,4.7,14.5,3,36,0,11
2000,10,Giancarlo Fisichella,Benetton,Red Bull Ring,Spielberg,Austria,2000-07-16,22,8,-1,True,0,,,,,9,12,0,1
2000,11,Mika Häkkinen,McLaren,Hockenheimring,Hockenheim,Germany,2000-07-30,2,4,-1,False,0,17.5,,4.7,14.5,17,24,2,6
2000,11,David Coulthard,McLaren,Hockenheimring,Hockenheim,Germany,2000-07-30,3,1,-1,False,0,17.5,,4.7,14.5,37,24,9,6
2000,11,Pedro de la Rosa,Arrows,Hockenheimring,Hockenheim,Germany,2000-07-30,6,5,-1,False,0,17.5,,4.7,14.5,0,4,0,0
2000,11,Jenson Button,Williams,Hockenheimring,Hockenheim,Germany,2000-07-30,4,16,-1,False,0,17.5,,4.7,14.5,12,24,0,9
2000,11,Mika Salo,Sauber,Hockenheimring,Hockenheim,Germany,2000-07-30,5,15,-1,False,0,17.5,,4.7,14.5,2,1,0,0
2000,11,Ralf Schumacher,Williams,Hockenheimring,Hockenheim,Germany,2000-07-30,7,14,-1,False,0,17.5,,4.7,14.5,0,24,0,9
2000,11,Jacques Villeneuve,BAR,Hockenheimring,Hockenheim,Germany,2000-07-30,8,9,-1,False,0,17.5,,4.7,14.5,23,2,11,0
2000,11,Gastón Mazzacane,Minardi,Hockenheimring,Hockenheim,Germany,2000-07-30,11,21,-1,False,0,17.5,,4.7,14.5,0,0,0,0
2000,11,Eddie Irvine,Jaguar,Hockenheimring,Hockenheim,Germany,2000-07-30,10,10,-1,False,0,17.5,,4.7,14.5,24,2,4,0
2000,11,Nick Heidfeld,Prost,Hockenheimring,Hockenheim,Germany,2000-07-30,12,13,-1,True,0,17.5,,4.7,14.5,4,3,0,0
2000,11,Heinz-Harald Frentzen,Jordan,Hockenheimring,Hockenheim,Germany,2000-07-30,13,17,-1,True,0,17.5,,4.7,14.5,16,1,3,0
2000,11,Jos Verstappen,Arrows,Hockenheimring,Hockenheim,Germany,2000-07-30,14,11,-1,True,0,17.5,,4.7,14.5,2,4,0,0
2000,11,Ricardo Zonta,BAR,Hockenheimring,Hockenheim,Germany,2000-07-30,15,12,-1,True,0,17.5,,4.7,14.5,0,2,0,0
2000,11,Jarno Trulli,Jordan,Hockenheimring,Hockenheim,Germany,2000-07-30,9,6,-1,False,0,17.5,,4.7,14.5,1,1,0,0
2000,11,Marc Gené,Minardi,Hockenheimring,Hockenheim,Germany,2000-07-30,16,22,-1,True,0,17.5,,4.7,14.5,0,0,0,0
2000,11,Michael Schumacher,Ferrari,Hockenheimring,Hockenheim,Germany,2000-07-30,21,2,-1,True,0,17.5,,4.7,14.5,0,36,0,11
2000,11,Jean Alesi,Prost,Hockenheimring,Hockenheim,Germany,2000-07-30,19,20,-1,True,0,17.5,,4.7,14.5,18,3,1,0
2000,11,Pedro Diniz,Sauber,Hockenheimring,Hockenheim,Germany,2000-07-30,18,19,-1,True,0,17.5,,4.7,14.5,0,1,0,0
2000,11,Alexander Wurz,Benetton,Hockenheimring,Hockenheim,Germany,2000-07-30,17,7,-1,True,0,17.5,,4.7,14.5,3,12,0,1
2000,11,Johnny Herbert,Jaguar,Hockenheimring,Hockenheim,Germany,2000-07-30,20,8,-1,True,0,17.5,,4.7,14.5,5,2,2,0
2000,12,Mika Häkkinen,McLaren,Hungaroring,Budapest,Hungary,2000-08-13,1,3,-1,False,0,26.6,,6.1,,17,24,2,6
2000,12,Michael Schumacher,Ferrari,Hungaroring,Budapest,Hungary,2000-08-13,2,1,-1,False,0,26.6,,6.1,,0,36,0,11
2000,12,David Coulthard,McLaren,Hungaroring,Budapest,Hungary,2000-08-13,3,2,-1,False,0,26.6,,6.1,,37,24,9,6
2000,12,Rubens Barrichello,Ferrari,Hungaroring,Budapest,Hungary,2000-08-13,4,5,-1,False,0,26.6,,6.1,,3,36,0,11
2000,12,Heinz-Harald Frentzen,Jordan,Hungaroring,Budapest,Hungary,2000-08-13,6,6,-1,False,0,26.6,,6.1,,16,1,3,0
2000,11,Giancarlo Fisichella,Benetton,Hockenheimring,Hockenheim,Germany,2000-07-30,22,3,-1,True,0,17.5,,4.7,14.5,9,12,0,1
2000,12,Ralf Schumacher,Williams,Hungaroring,Budapest,Hungary,2000-08-13,5,4,-1,False,0,26.6,,6.1,,0,24,0,9
2000,12,Jarno Trulli,Jordan,Hungaroring,Budapest,Hungary,2000-08-13,7,12,-1,True,0,26.6,,6.1,,1,1,0,0
2000,12,Eddie Irvine,Jaguar,Hungaroring,Budapest,Hungary,2000-08-13,8,10,-1,True,0,26.6,,6.1,,24,2,4,0
2000,12,Gastón Mazzacane,Minardi,Hungaroring,Budapest,Hungary,2000-08-13,17,22,-1,True,0,26.6,,6.1,,0,0,0,0
2000,12,Jos Verstappen,Arrows,Hungaroring,Budapest,Hungary,2000-08-13,13,20,-1,True,0,26.6,,6.1,,2,4,0,0
2000,12,Jacques Villeneuve,BAR,Hungaroring,Budapest,Hungary,2000-08-13,12,16,-1,True,0,26.6,,6.1,,23,2,11,0
2000,12,Johnny Herbert,Jaguar,Hungaroring,Budapest,Hungary,2000-08-13,18,17,-1,True,0,26.6,,6.1,,5,2,2,0
2000,12,Pedro de la Rosa,Arrows,Hungaroring,Budapest,Hungary,2000-08-13,16,15,-1,True,0,26.6,,6.1,,0,4,0,0
2000,12,Alexander Wurz,Benetton,Hungaroring,Budapest,Hungary,2000-08-13,11,11,-1,True,0,26.6,,6.1,,3,12,0,1
2000,12,Ricardo Zonta,BAR,Hungaroring,Budapest,Hungary,2000-08-13,14,18,-1,True,0,26.6,,6.1,,0,2,0,0
2000,12,Mika Salo,Sauber,Hungaroring,Budapest,Hungary,2000-08-13,10,9,-1,True,0,26.6,,6.1,,2,1,0,0
2000,12,Marc Gené,Minardi,Hungaroring,Budapest,Hungary,2000-08-13,15,21,-1,True,0,26.6,,6.1,,0,0,0,0
2000,13,Michael Schumacher,Ferrari,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,2,4,-1,False,0,14.9,,6.9,,0,36,0,11
2000,12,Jean Alesi,Prost,Hungaroring,Budapest,Hungary,2000-08-13,22,14,-1,True,0,26.6,,6.1,,18,3,1,0
2000,12,Nick Heidfeld,Prost,Hungaroring,Budapest,Hungary,2000-08-13,21,19,-1,True,0,26.6,,6.1,,4,3,0,0
2000,13,Mika Häkkinen,McLaren,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,1,1,-1,False,0,14.9,,6.9,,17,24,2,6
2000,13,Ralf Schumacher,Williams,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,3,6,-1,False,0,14.9,,6.9,,0,24,0,9
2000,13,Jenson Button,Williams,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,5,3,-1,False,0,14.9,,6.9,,12,24,0,9
2000,13,David Coulthard,McLaren,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,4,5,-1,False,0,14.9,,6.9,,37,24,9,6
2000,12,Pedro Diniz,Sauber,Hungaroring,Budapest,Hungary,2000-08-13,19,13,-1,True,0,26.6,,6.1,,0,1,0,0
2000,12,Jenson Button,Williams,Hungaroring,Budapest,Hungary,2000-08-13,9,8,-1,True,0,26.6,,6.1,,12,24,0,9
2000,13,Johnny Herbert,Jaguar,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,8,9,-1,False,0,14.9,,6.9,,5,2,2,0
2000,13,Heinz-Harald Frentzen,Jordan,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,6,8,-1,False,0,14.9,,6.9,,16,1,3,0
2000,13,Mika Salo,Sauber,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,9,18,-1,False,0,14.9,,6.9,,2,1,0,0
2000,13,Eddie Irvine,Jaguar,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,10,12,-1,False,0,14.9,,6.9,,24,2,4,0
2000,13,Ricardo Zonta,BAR,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,12,13,-1,True,0,14.9,,6.9,,0,2,0,0
2000,13,Pedro Diniz,Sauber,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,11,15,-1,False,0,14.9,,6.9,,0,1,0,0
2000,12,Giancarlo Fisichella,Benetton,Hungaroring,Budapest,Hungary,2000-08-13,20,7,-1,True,0,26.6,,6.1,,9,12,0,1
2000,13,Marc Gené,Minardi,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,14,21,-1,True,0,14.9,,6.9,,0,0,0,0
2000,13,Alexander Wurz,Benetton,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,13,19,-1,True,0,14.9,,6.9,,3,12,0,1
2000,13,Jacques Villeneuve,BAR,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,7,7,-1,False,0,14.9,,6.9,,23,2,11,0
2000,13,Jos Verstappen,Arrows,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,15,20,-1,True,0,14.9,,6.9,,2,4,0,0
2000,13,Pedro de la Rosa,Arrows,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,16,16,-1,True,0,14.9,,6.9,,0,4,0,0
2000,13,Gastón Mazzacane,Minardi,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,17,22,-1,True,0,14.9,,6.9,,0,0,0,0
2000,13,Rubens Barrichello,Ferrari,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,18,10,-1,True,0,14.9,,6.9,,3,36,0,11
2000,13,Jean Alesi,Prost,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,19,17,-1,True,0,14.9,,6.9,,18,3,1,0
2000,13,Nick Heidfeld,Prost,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,20,14,-1,True,0,14.9,,6.9,,4,3,0,0
2000,13,Giancarlo Fisichella,Benetton,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,21,11,-1,True,0,14.9,,6.9,,9,12,0,1
2000,14,Michael Schumacher,Ferrari,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,1,1,-1,False,0,,,,,0,36,0,11
2000,13,Jarno Trulli,Jordan,Circuit de Spa-Francorchamps,Spa,Belgium,2000-08-27,22,2,-1,True,0,14.9,,6.9,,1,1,0,0
2000,14,Ralf Schumacher,Williams,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,3,7,-1,False,0,,,,,0,24,0,9
2000,14,Mika Häkkinen,McLaren,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,2,3,-1,False,0,,,,,17,24,2,6
2000,14,Jos Verstappen,Arrows,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,4,11,-1,False,0,,,,,2,4,0,0
2000,14,Ricardo Zonta,BAR,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,6,17,-1,False,0,,,,,0,2,0,0
2000,14,Alexander Wurz,Benetton,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,5,13,-1,False,0,,,,,3,12,0,1
2000,14,Gastón Mazzacane,Minardi,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,10,22,-1,True,0,,,,,0,0,0,0
2000,14,Marc Gené,Minardi,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,9,21,-1,True,0,,,,,0,0,0,0
2000,14,Mika Salo,Sauber,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,7,15,-1,True,0,,,,,2,1,0,0
2000,14,Pedro Diniz,Sauber,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,8,16,-1,True,0,,,,,0,1,0,0
2000,14,Giancarlo Fisichella,Benetton,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,11,9,-1,True,0,,,,,9,12,0,1
2000,14,Jean Alesi,Prost,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,12,19,-1,True,0,,,,,18,3,1,0
2000,14,Nick Heidfeld,Prost,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,13,20,-1,True,0,,,,,4,3,0,0
2000,14,Jacques Villeneuve,BAR,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,14,4,-1,True,0,,,,,23,2,11,0
2000,14,Jenson Button,Williams,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,15,12,-1,True,0,,,,,12,24,0,9
2000,14,Rubens Barrichello,Ferrari,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,17,2,-1,True,0,,,,,3,36,0,11
2000,14,Pedro de la Rosa,Arrows,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,21,10,-1,True,0,,,,,0,4,0,0
2000,14,Jarno Trulli,Jordan,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,19,6,-1,True,0,,,,,1,1,0,0
2000,14,Heinz-Harald Frentzen,Jordan,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,20,8,-1,True,0,,,,,16,1,3,0
2000,14,Eddie Irvine,Jaguar,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,22,14,-1,True,0,,,,,24,2,4,0
2000,15,Michael Schumacher,Ferrari,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,1,1,-1,False,0,15.0,,17.6,5.8,0,36,0,11
2000,15,Jacques Villeneuve,BAR,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,4,8,-1,False,0,15.0,,17.6,5.8,23,2,11,0
2000,15,Heinz-Harald Frentzen,Jordan,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,3,7,-1,False,0,15.0,,17.6,5.8,16,1,3,0
2000,14,Johnny Herbert,Jaguar,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,16,18,-1,True,0,,,,,5,2,2,0
2000,14,David Coulthard,McLaren,Autodromo Nazionale di Monza,Monza,Italy,2000-09-10,18,5,-1,True,0,,,,,37,24,9,6
2000,15,David Coulthard,McLaren,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,5,2,-1,False,0,15.0,,17.6,5.8,37,24,9,6
2000,15,Ricardo Zonta,BAR,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,6,12,-1,False,0,15.0,,17.6,5.8,0,2,0,0
2000,15,Eddie Irvine,Jaguar,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,7,17,-1,False,0,15.0,,17.6,5.8,24,2,4,0
2000,15,Pedro Diniz,Sauber,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,8,9,-1,True,0,15.0,,17.6,5.8,0,1,0,0
2000,15,Nick Heidfeld,Prost,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,9,16,-1,True,0,15.0,,17.6,5.8,4,3,0,0
2000,15,Alexander Wurz,Benetton,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,10,11,-1,True,0,15.0,,17.6,5.8,3,12,0,1
2000,15,Rubens Barrichello,Ferrari,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,2,4,-1,False,0,15.0,,17.6,5.8,3,36,0,11
2000,15,Johnny Herbert,Jaguar,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,11,19,-1,True,0,15.0,,17.6,5.8,5,2,2,0
2000,15,Ralf Schumacher,Williams,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,15,10,-1,True,0,15.0,,17.6,5.8,0,24,0,9
2000,15,Gastón Mazzacane,Minardi,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,14,21,-1,True,0,15.0,,17.6,5.8,0,0,0,0
2000,15,Jean Alesi,Prost,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,13,20,-1,True,0,15.0,,17.6,5.8,18,3,1,0
2000,15,Pedro de la Rosa,Arrows,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,16,18,-1,True,0,15.0,,17.6,5.8,0,4,0,0
2000,15,Jos Verstappen,Arrows,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,18,13,-1,True,0,15.0,,17.6,5.8,2,4,0,0
2000,15,Giancarlo Fisichella,Benetton,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,17,15,-1,True,0,15.0,,17.6,5.8,9,12,0,1
2000,15,Mika Häkkinen,McLaren,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,19,3,-1,True,0,15.0,,17.6,5.8,17,24,2,6
2000,15,Marc Gené,Minardi,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,12,22,-1,True,0,15.0,,17.6,5.8,0,0,0,0
2000,16,Michael Schumacher,Ferrari,Suzuka Circuit,Suzuka,Japan,2000-10-08,1,1,-1,False,0,18.9,,,7.9,0,36,0,11
2000,16,Jenson Button,Williams,Suzuka Circuit,Suzuka,Japan,2000-10-08,5,5,-1,False,0,18.9,,,7.9,12,24,0,9
2000,16,Jacques Villeneuve,BAR,Suzuka Circuit,Suzuka,Japan,2000-10-08,6,9,-1,True,0,18.9,,,7.9,23,2,11,0
2000,16,Johnny Herbert,Jaguar,Suzuka Circuit,Suzuka,Japan,2000-10-08,7,10,-1,True,0,18.9,,,7.9,5,2,2,0
2000,16,Eddie Irvine,Jaguar,Suzuka Circuit,Suzuka,Japan,2000-10-08,8,7,-1,True,0,18.9,,,7.9,24,2,4,0
2000,15,Jarno Trulli,Jordan,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,22,5,-1,True,0,15.0,,17.6,5.8,1,1,0,0
2000,16,Ricardo Zonta,BAR,Suzuka Circuit,Suzuka,Japan,2000-10-08,9,18,-1,True,0,18.9,,,7.9,0,2,0,0
2000,15,Mika Salo,Sauber,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,20,14,-1,True,0,15.0,,17.6,5.8,2,1,0,0
2000,15,Jenson Button,Williams,Indianapolis Motor Speedway,Indianapolis,USA,2000-09-24,21,6,-1,True,0,15.0,,17.6,5.8,12,24,0,9
2000,16,Pedro de la Rosa,Arrows,Suzuka Circuit,Suzuka,Japan,2000-10-08,12,13,-1,True,0,18.9,,,7.9,0,4,0,0
2000,16,Rubens Barrichello,Ferrari,Suzuka Circuit,Suzuka,Japan,2000-10-08,4,4,-1,False,0,18.9,,,7.9,3,36,0,11
2000,16,Mika Salo,Sauber,Suzuka Circuit,Suzuka,Japan,2000-10-08,10,19,-1,True,0,18.9,,,7.9,2,1,0,0
2000,16,Pedro Diniz,Sauber,Suzuka Circuit,Suzuka,Japan,2000-10-08,11,20,-1,True,0,18.9,,,7.9,0,1,0,0
2000,16,Mika Häkkinen,McLaren,Suzuka Circuit,Suzuka,Japan,2000-10-08,2,2,-1,False,0,18.9,,,7.9,17,24,2,6
2000,16,David Coulthard,McLaren,Suzuka Circuit,Suzuka,Japan,2000-10-08,3,3,-1,False,0,18.9,,,7.9,37,24,9,6
2000,16,Jarno Trulli,Jordan,Suzuka Circuit,Suzuka,Japan,2000-10-08,13,15,-1,True,0,18.9,,,7.9,1,1,0,0
2000,16,Giancarlo Fisichella,Benetton,Suzuka Circuit,Suzuka,Japan,2000-10-08,14,12,-1,True,0,18.9,,,7.9,9,12,0,1
2000,16,Gastón Mazzacane,Minardi,Suzuka Circuit,Suzuka,Japan,2000-10-08,15,22,-1,True,0,18.9,,,7.9,0,0,0,0
2000,16,Ralf Schumacher,Williams,Suzuka Circuit,Suzuka,Japan,2000-10-08,17,6,-1,True,0,18.9,,,7.9,0,24,0,9
2000,16,Nick Heidfeld,Prost,Suzuka Circuit,Suzuka,Japan,2000-10-08,18,16,-1,True,0,18.9,,,7.9,4,3,0,0
2000,17,Michael Schumacher,Ferrari,Sepang International Circuit,Kuala Lumpur,Malaysia,2000-10-22,1,1,-1,False,0,28.7,,,0.0,0,36,0,11
2000,16,Heinz-Harald Frentzen,Jordan,Suzuka Circuit,Suzuka,Japan,2000-10-08,20,8,-1,True,0,18.9,,,7.9,16,1,3,0
2000,16,Jos Verstappen,Arrows,Suzuka Circuit,Suzuka,Japan,2000-10-08,22,14,-1,True,0,18.9,,,7.9,2,4,0,0
2000,17,David Coulthard,McLaren,Sepang International Circuit,Kuala Lumpur,Malaysia,2000-10-22,2,3,-1,False,0,28.7,,,0.0,37,24,9,6
2000,17,Mika Häkkinen,McLaren,Sepang International Circuit,Kuala Lumpur,Malaysia,2000-10-22,4,2,-1,False,0,28.7,,,0.0,17,24,2,6
2000,17,Rubens Barrichello,Ferrari,Sepang International Circuit,Kuala Lumpur,Malaysia,2000-10-22,3,4,-1,False,0,28.7,,,0.0,3,36,0,11
2000,17,Eddie Irvine,Jaguar,Sepang International Circuit,Kuala Lumpur,Malaysia,2000-10-22,6,7,-1,False,0,28.7,,,0.0,24,2,4,0
